id,updated,published,title,summary,author,comment,link_alternate,link_related,primary_category,category,doi,journal_ref
http://arxiv.org/abs/0910.0882v1,2009-10-05T22:46:52Z,2009-10-05T22:46:52Z,"Testing Newtonian Gravity with AAOmega: Mass-To-Light Profiles and
  Metallicity Calibrations From 47 Tuc and M55","Globular clusters are an important test bed for Newtonian gravity in the
weak-acceleration regime, which is vital to our understanding of the nature of
the gravitational interaction. Recent claims have been made that the velocity
dispersion profiles of globular clusters flatten out at large radii, despite an
apparent paucity of dark matter in such objects, indicating the need for a
modification of gravitational theories. We continue our investigation of this
claim, with the largest spectral samples ever obtained of 47 Tucanae and M55.
Furthermore, this large sample allows for an accurate metallicity calibration
based on the equivalent widths of the calcium triplet lines and K band
magnitude of the Tip of the Red Giant Branch. Assuming an isothermal
distribution, the rotations of each cluster are also measured with both
clusters exhibiting clear rotation signatures. The global velocity dispersions
of NGC 121 and Kron 3, two globular clusters in the Small Magellanic Cloud, are
also calculated. By applying a simple dynamical model to the velocity
dispersion profiles of 47 Tuc and M55, we calculate their mass-to-light
profiles, total masses and central velocity dispersions. We find no
statistically significant flattening of the velocity dispersion at large radii
for M55, and a marked increase in the profile of 47 Tuc for radii greater than
approximately half the tidal radius. We interpret this increase as an
evaporation signature, indicating that 47 Tuc is undergoing, or has undergone,
core-collapse, but find no requirement for dark matter or a modification of
gravitational theories in either cluster.","[{'name': 'Richard R. Lane'}, {'name': 'László L. Kiss'}, {'name': 'Geraint F. Lewis'}, {'name': 'Rodrigo A. Ibata'}, {'name': 'Arnaud Siebert'}, {'name': 'Timothy R. Bedding'}, {'name': 'Péter Székely'}]","11 pages, 12 figures, 4 tables. Accepted by MNRAS",http://arxiv.org/abs/0910.0882v1,"['http://dx.doi.org/10.1111/j.1365-2966.2009.15827.x', 'http://arxiv.org/pdf/0910.0882v1']",astro-ph.GA,['astro-ph.GA'],10.1111/j.1365-2966.2009.15827.x,"Mon.Not.Roy.Astron.Soc.401:2521-2530,2010"
http://arxiv.org/abs/1608.06836v1,2016-08-24T14:29:08Z,2016-08-24T14:29:08Z,"A 1.9 Earth radius rocky planet and the discovery of a non-transiting
  planet in the Kepler-20 system","Kepler-20 is a solar-type star (V = 12.5) hosting a compact system of five
transiting planets, all packed within the orbital distance of Mercury in our
own Solar System. A transition from rocky to gaseous planets with a planetary
transition radius of ~1.6 REarth has recently been proposed by several
publications in the literature (Rogers 2015;Weiss & Marcy 2014). Kepler-20b (Rp
~ 1.9 REarth) has a size beyond this transition radius, however previous mass
measurements were not sufficiently precise to allow definite conclusions to be
drawn regarding its composition. We present new mass measurements of three of
the planets in the Kepler-20 system facilitated by 104 radial velocity
measurements from the HARPS-N spectrograph and 30 archival Keck/HIRES
observations, as well as an updated photometric analysis of the Kepler data and
an asteroseismic analysis of the host star (MStar = 0.948+-0.051 Msun and Rstar
= 0.964+-0.018 Rsun). Kepler-20b is a 1.868+0.066-0.034 REarth planet in a 3.7
day period with a mass of 9.70+1.41-1.44 MEarth resulting in a mean density of
8.2+1.5-1.3 g/cc indicating a rocky composition with an iron to silicate ratio
consistent with that of the Earth. This makes Kepler-20b the most massive
planet with a rocky composition found to date. Furthermore, we report the
discovery of an additional non-transiting planet with a minimum mass of
19.96+3.08-3.61 MEarth and an orbital period of ~34 days in the gap between
Kepler-20f (P ~ 11 days) and Kepler-20d (P ~ 78 days).","[{'name': 'Lars A. Buchhave'}, {'name': 'Courtney D. Dressing'}, {'name': 'Xavier Dumusque'}, {'name': 'Ken Rice'}, {'name': 'Andrew Vanderburg'}, {'name': 'Annelies Mortier'}, {'name': 'Mercedes Lopez-Morales'}, {'name': 'Eric Lopez'}, {'name': 'Mia S. Lundkvist'}, {'name': 'Hans Kjeldsen'}, {'name': 'Laura Affer'}, {'name': 'Aldo S. Bonomo'}, {'name': 'David Charbonneau'}, {'name': 'Andrew Collier Cameron'}, {'name': 'Rosario Cosentino'}, {'name': 'Pedro Figueira'}, {'name': 'Aldo F. M. Fiorenzano'}, {'name': 'Avet Harutyunyan'}, {'name': 'Raphaëlle D. Haywood'}, {'name': 'John Asher Johnson'}, {'name': 'David W. Latham'}, {'name': 'Christophe Lovis'}, {'name': 'Luca Malavolta'}, {'name': 'Michel Mayor'}, {'name': 'Giusi Micela'}, {'name': 'Emilio Molinari'}, {'name': 'Fatemeh Motalebi'}, {'name': 'Valerio Nascimbeni'}, {'name': 'Francesco Pepe'}, {'name': 'David F. Phillips'}, {'name': 'Giampaolo Piotto'}, {'name': 'Don Pollacco'}, {'name': 'Didier Queloz'}, {'name': 'Dimitar Sasselov'}, {'name': 'Damien Ségransan'}, {'name': 'Alessandro Sozzetti'}, {'name': 'Stéphane Udry'}, {'name': 'Chris Watson'}]","33 pages, 8 figures. Accepted for publication in AJ",http://arxiv.org/abs/1608.06836v1,"['http://dx.doi.org/10.3847/0004-6256/152/6/160', 'http://arxiv.org/pdf/1608.06836v1']",astro-ph.EP,['astro-ph.EP'],10.3847/0004-6256/152/6/160,
http://arxiv.org/abs/1608.08628v1,2016-08-30T20:00:01Z,2016-08-30T20:00:01Z,"New Constraints on a complex relation between globular cluster colors
  and environment","We present an analysis of high-quality photometry for globular clusters (GCs)
in the Virgo cluster core region, based on data from the Next Generation Virgo
Cluster Survey (NGVS) pilot field, and in the Milky Way (MW) based on
VLT/X-Shooter spectrophotometry. We find significant discrepancies in
color-color diagrams between sub-samples from different environments,
confirming that the environment has a strong influence on the integrated colors
of GCs. GC color distributions along a single color are not sufficient to
capture the differences we observe in color-color space. While the average
photometric colors become bluer with increasing radial distance to the cD
galaxy M87, we also find a relation between the environment and the slope and
intercept of the color-color relations. A denser environment seems to produce a
larger dynamic range in certain color indices. We argue that these results are
not due solely to differential extinction, IMF variations, calibration
uncertainties, or overall age/metallicity variations. We therefore suggest that
the relation between the environment and GC colors is, at least in part, due to
chemical abundance variations, which affect stellar spectra and stellar
evolution tracks. Our results demonstrate that stellar population diagnostics
derived from model predictions which are calibrated on one particular sample of
GCs may not be appropriate for all extragalactic GCs. These results advocate a
more complex model of the assembly history of GC systems in massive galaxies
that goes beyond the simple bimodality found in previous decades.","[{'name': 'Mathieu Powalka'}, {'name': 'Thomas H. Puzia'}, {'name': 'Ariane Lançon'}, {'name': 'Eric W. Peng'}, {'name': 'Frederik Schönebeck'}, {'name': 'Karla Alamo-Martínez'}, {'name': 'Simón Ángel'}, {'name': 'John P. Blakeslee'}, {'name': 'Patrick Côté'}, {'name': 'Jean-Charles Cuillandre'}, {'name': 'Pierre-Alain Duc'}, {'name': 'Patrick Durrell'}, {'name': 'Laura Ferrarese'}, {'name': 'Eva K. Grebel'}, {'name': 'Puragra Guhathakurta'}, {'name': 'S. D. J. Gwyn'}, {'name': 'Harald Kuntschner'}, {'name': 'Sungsoon Lim'}, {'name': 'Chengze Liu'}, {'name': 'Mariya Lyubenova'}, {'name': 'J. Christopher Mihos'}, {'name': 'Roberto P. Muñoz'}, {'name': 'Yasna Ordenes-Briceño'}, {'name': 'Joel Roediger'}, {'name': 'Rubén Sánchez-Janssen'}, {'name': 'Chelsea Spengler'}, {'name': 'Elisa Toloba'}, {'name': 'Hongxin Zhang'}]","7 pages, 5 figures, accepted for publication in ApJ-Letters",http://arxiv.org/abs/1608.08628v1,"['http://dx.doi.org/10.3847/2041-8205/829/1/L5', 'http://arxiv.org/pdf/1608.08628v1']",astro-ph.GA,['astro-ph.GA'],10.3847/2041-8205/829/1/L5,
http://arxiv.org/abs/1012.1435v1,2010-12-07T09:09:35Z,2010-12-07T09:09:35Z,"Magnetic fields in M-dwarfs: quantitative results from detailed spectral
  synthesis in FeH lines","Strong surface magnetic fields are ubiquitously found in M-dwarfs with mean
intensities on the order of few thousand Gauss-three orders of magnitude higher
than the mean surface magnetic field of the Sun. These fields and their
interaction with photospheric convection are the main source of stellar
activity, which is of big interest to study links between parent stars and
their planets. Moreover, the understanding of stellar magnetism, as well as the
role of different dynamo-actions in particular, is impossible without
explaining magnetic fields in M-dwarfs. Measuring magnetic field intensities
and geometries in such cool objects, however, is strongly limited to our
ability to simulate the Zeeman effect in molecular lines. In this work, we
present quantitative results of modelling and analysis of the magnetic fields
in selected M-dwarfs in FeH Wing-Ford lines and strong atomic lines. Some
particular FeH lines are found to be the excellent probes of the magnetic
field.","[{'name': 'D. Shulyak'}, {'name': 'A. Reiners'}, {'name': 'S. Wende'}, {'name': 'O. Kochukhov'}, {'name': 'N. Piskunov'}, {'name': 'A. Seifahrt'}]","8 pages, to be published in Proceedings of the Cool Stars 16
  Conference",http://arxiv.org/abs/1012.1435v1,http://arxiv.org/pdf/1012.1435v1,astro-ph.SR,['astro-ph.SR'],,
http://arxiv.org/abs/1501.06401v1,2015-01-26T14:05:40Z,2015-01-26T14:05:40Z,"Stellar substructures in the solar neighbourhood IV. Kinematic Group 1
  in the Geneva-Copenhagen survey","We determine detailed elemental abundances in stars belonging to the
so-called Group 1 of the Geneva-Copenhagen survey (GCS) and compare the
chemical composition with the Galactic thin- and thick-disc stars, with the GCS
Group 2 and Group 3 stars, as well as with several kinematic streams of similar
metallicities. The aim is to search for chemical signatures that might give
information about the formation history of this kinematic group of stars.
High-resolution spectra were obtained with the Fibre-fed Echelle Spectrograph
(FIES) spectrograph at the Nordic Optical Telescope, La Palma, and were
analysed with a differential model atmosphere method. Comparison stars were
observed and analysed with the same method. The average value of [Fe/H] for the
37 stars of Group 1 is -0.20 +- 0.14 dex. Investigated Group 1 stars can be
separated into three age subgroups. Along with the main 8- and 12-Gyr-old
populations, a subgroup of stars younger than 5 Gyr can be separated as well.
Abundances of oxygen, alpha-elements, and r-process dominated elements are
higher than in Galactic thin-disc dwarfs. This elemental abundance pattern has
similar characteristics to that of the Galactic thick disc and differs slightly
from those in Hercules, Arcturus, and AF06 stellar streams. The similar
chemical composition of stars in Group 1, as well as in Group 2 and 3, with
that in stars of the thick disc might suggest that their formation histories
are linked. The chemical composition pattern together with the kinematic
properties and ages of stars in the investigated GCS groups provide evidence of
their common origin and possible relation to an ancient merging event. A
gas-rich satellite merger scenario is proposed as the most likely origin.","[{'name': 'R. Ženovienė'}, {'name': 'G. Tautvaišienė'}, {'name': 'B. Nordström'}, {'name': 'E. Stonkutė'}, {'name': 'G. Barisevičius'}]","17 pages, 13 figures, accepted for publication in Astronomy &
  Astrophysics, 2015",http://arxiv.org/abs/1501.06401v1,"['http://dx.doi.org/10.1051/0004-6361/201425088', 'http://arxiv.org/pdf/1501.06401v1']",astro-ph.SR,['astro-ph.SR'],10.1051/0004-6361/201425088,
http://arxiv.org/abs/1706.03766v1,2017-06-09T11:54:22Z,2017-06-09T11:54:22Z,"Lepton acceleration in the vicinity of the event horizon:
  Very-high-energy emissions from super-massive black holes","Around a rapidly rotating black hole (BH), when the plasma accretion rate is
much less than the Eddington rate, the radiatively inefficient accretion flow
(RIAF) cannot supply enough MeV photons that are capable of materializing as
pairs. In such a charge-starved BH magnetosphere, the force-free condition
breaks down in the polar funnels. Applying the pulsar outer-magnetospheric
lepton accelerator theory to super-massive BHs, we demonstrate that a strong
electric field arises along the magnetic field lines in the direct vicinity of
the event horizon in the funnels, that the electrons and positrons are
accelerated up to 100~TeV in this vacuum gap, and that these leptons emit
copious photons via inverse-Compton (IC) process between 0.1~TeV and 30~TeV for
a distant observer. It is found that these IC fluxes will be detectable with
Imaging Atmospheric Cherenkov Telescopes, provided that a low-luminosity active
galactic nucleus is located within 1~Mpc for a million-solar-mass central BH or
within 30~Mpc for a billion-solar-mass central BH. These very-high-energy
fluxes are beamed in a relatively small solid angle around the rotation axis
because of the inhomogeneous and anisotropic distribution of the RIAF photon
field, and show an anti-correlation with the RIAF submillimeter fluxes. The gap
luminosity little depends on the three-dimensional magnetic-field
configuration, because the Goldreich-Julian charge density, and hence the
exerted electric field is essentially governed by the frame-dragging effect,
not by the magnetic field configuration.","[{'name': 'Kouichi Hirotani'}, {'name': 'Hung-Yi Pu'}, {'name': 'Lupin Chun-Che Lin'}, {'name': 'Albert K. H Kong'}, {'name': 'Satoki Matsushita'}, {'name': 'Keiichi Asada'}, {'name': 'Hsiang-Kuang Chang'}, {'name': 'Pak-Hin T. Tam'}]","15 pages, 16 figures; Accepted for publication in the Astrophysical
  Journal. arXiv admin note: text overlap with arXiv:1610.07819",http://arxiv.org/abs/1706.03766v1,"['http://dx.doi.org/10.3847/1538-4357/aa7895', 'http://arxiv.org/pdf/1706.03766v1']",astro-ph.HE,['astro-ph.HE'],10.3847/1538-4357/aa7895,
http://arxiv.org/abs/1811.07689v1,2018-11-19T14:00:28Z,2018-11-19T14:00:28Z,"AGILE detection of gamma-ray sources coincident with cosmic neutrino
  events","The origin of cosmic neutrinos is still largely unknown. Using data obtained
by the gamma-ray imager on board of the AGILE satellite, we systematically
searched for transient gamma-ray sources above 100 MeV that are temporally and
spatially coincident with ten recent high-energy neutrino IceCube events. We
find three AGILE candidate sources that can be considered possible counterparts
to neutrino events. Detecting 3 gamma-ray/neutrino associations out of 10
IceCube events is shown to be unlikely due to a chance coincidence. One of the
sources is related to the BL Lac source TXS 0506+056. For the other two AGILE
gamma-ray sources there are no obvious known counterparts, and both Galactic
and extragalactic origin should be considered.","[{'name': 'F. Lucarelli', 'affiliation': 'The AGILE Team'}, {'name': 'M. Tavani', 'affiliation': 'The AGILE Team'}, {'name': 'G. Piano', 'affiliation': 'The AGILE Team'}, {'name': 'A. Bulgarelli', 'affiliation': 'The AGILE Team'}, {'name': 'I. Donnarumma', 'affiliation': 'The AGILE Team'}, {'name': 'F. Verrecchia', 'affiliation': 'The AGILE Team'}, {'name': 'C. Pittori', 'affiliation': 'The AGILE Team'}, {'name': 'L. A. Antonelli', 'affiliation': 'The AGILE Team'}, {'name': 'A. Argan', 'affiliation': 'The AGILE Team'}, {'name': 'G. Barbiellini', 'affiliation': 'The AGILE Team'}, {'name': 'P. Caraveo', 'affiliation': 'The AGILE Team'}, {'name': 'M. Cardillo', 'affiliation': 'The AGILE Team'}, {'name': 'P. W. Cattaneo', 'affiliation': 'The AGILE Team'}, {'name': 'A. Chen', 'affiliation': 'The AGILE Team'}, {'name': 'S. Colafrancesco', 'affiliation': 'The AGILE Team'}, {'name': 'E. Costa', 'affiliation': 'The AGILE Team'}, {'name': 'E. Del Monte', 'affiliation': 'The AGILE Team'}, {'name': 'G. Di Cocco', 'affiliation': 'The AGILE Team'}, {'name': 'A. Ferrari', 'affiliation': 'The AGILE Team'}, {'name': 'V. Fioretti', 'affiliation': 'The AGILE Team'}, {'name': 'M. Galli', 'affiliation': 'The AGILE Team'}, {'name': 'P. Giommi', 'affiliation': 'The AGILE Team'}, {'name': 'A. Giuliani', 'affiliation': 'The AGILE Team'}, {'name': 'P. Lipari', 'affiliation': 'The AGILE Team'}, {'name': 'F. Longo', 'affiliation': 'The AGILE Team'}, {'name': 'S. Mereghetti', 'affiliation': 'The AGILE Team'}, {'name': 'A. Morselli', 'affiliation': 'The AGILE Team'}, {'name': 'F. Paoletti', 'affiliation': 'The AGILE Team'}, {'name': 'N. Parmiggiani', 'affiliation': 'The AGILE Team'}, {'name': 'A. Pellizzoni', 'affiliation': 'The AGILE Team'}, {'name': 'P. Picozza', 'affiliation': 'The AGILE Team'}, {'name': 'M. Pilia', 'affiliation': 'The AGILE Team'}, {'name': 'A. Rappoldi', 'affiliation': 'The AGILE Team'}, {'name': 'A. Trois', 'affiliation': 'The AGILE Team'}, {'name': 'A. Ursi', 'affiliation': 'The AGILE Team'}, {'name': 'S. Vercellone', 'affiliation': 'The AGILE Team'}, {'name': 'V. Vittorini', 'affiliation': 'The AGILE Team'}]","21 pages, 15 figures, 4 tables. Accepted for publication in ApJ",http://arxiv.org/abs/1811.07689v1,"['http://dx.doi.org/10.3847/1538-4357/aaf1c0', 'http://arxiv.org/pdf/1811.07689v1']",astro-ph.HE,['astro-ph.HE'],10.3847/1538-4357/aaf1c0,
http://arxiv.org/abs/2107.03486v1,2021-07-07T21:20:31Z,2021-07-07T21:20:31Z,"Correlations of r-Process Elements in Very Metal-Poor Stars as Clues to
  their Nucleosynthesis Sites","Various nucleosynthesis studies have pointed out that the r-process elements
in very metal-poor (VMP) halo stars might have different origins. By means of
familiar concepts from statistics (correlations, cluster analysis, rank tests
of elemental abundances), we look for causally correlated elemental abundance
patterns and attempt to link them to astrophysical events. Some of these events
produce the r-process elements jointly with iron, while others do not have any
significant iron contribution. In the early stage of our Galaxy, at least three
r-process nucleosynthesis sites have been active. The first two produce and
eject iron and the majority of the lighter r-process elements. We assign them
to two different types of core-collapse events, not identical to regular
core-collapse supernovae (CCSNe), which produce only light trans-Fe elements.
The third category is characterized by a strong r-process and responsible for
the major fraction of the heavy main r-process elements without a significant
co-production of Fe. It does not appear to be connected to CCSNe, in fact the
Fe found in the related r-process enriched stars must come from previously
occurring CCSNe. The existence of actinide boost stars indicates a further
division among strong r-process sites. We assign these two strong r-process
sites to neutron star mergers without fast black hole formation and to events
where the ejecta are dominated by black hole accretion disk outflows.
Indications from the lowest-metallicity stars hint at a connection to massive
single stars (collapsars) forming black holes in the early Galaxy.","[{'name': 'Khalil Farouqi'}, {'name': 'Friedrich-Karl Thielemann'}, {'name': 'Stephan Rosswog'}, {'name': 'Karl-Ludwig Kratz'}]","40 pages, 25 figures, 10 tables",http://arxiv.org/abs/2107.03486v1,"['http://dx.doi.org/10.1051/0004-6361/202141038', 'http://arxiv.org/pdf/2107.03486v1']",astro-ph.SR,"['astro-ph.SR', 'astro-ph.GA']",10.1051/0004-6361/202141038,"A&A 663, A70 (2022)"
http://arxiv.org/abs/1212.2211v1,2012-12-10T21:00:00Z,2012-12-10T21:00:00Z,"H-ATLAS: The cosmic abundance of dust from the far-infrared background
  power spectrum","We present a measurement of the angular power spectrum of the cosmic
far-infrared background (CFIRB) anisotropies in one of the extragalactic fields
of the Herschel Astrophysical Terahertz Large Area Survey (H-ATLAS) at 250, 350
and 500 \mu m bands. Consistent with recent measurements of the CFIRB power
spectrum in Herschel-SPIRE maps, we confirm the existence of a clear one-halo
term of galaxy clustering on arcminute angular scales with large-scale two-halo
term of clustering at 30 arcminutes to angular scales of a few degrees. The
power spectrum at the largest angular scales, especially at 250 \mu m, is
contaminated by the Galactic cirrus. The angular power spectrum is modeled
using a conditional luminosity function approach to describe the spatial
distribution of unresolved galaxies that make up the bulk of the CFIRB.
Integrating over the dusty galaxy population responsible for the background
anisotropies, we find that the cosmic abundance of dust, relative to the
critical density, to be between \Omega_dust=10^{-6} and 8 x 10^{-6} in the
redshift range z ~ 0-3. This dust abundance is consistent with estimates of the
dust content in the Universe using quasar reddening and magnification
measurements in the SDSS.","[{'name': 'Cameron Thacker'}, {'name': 'Asantha Cooray'}, {'name': 'Joseph Smidt'}, {'name': 'Francesco de Bernardis'}, {'name': 'K. Mitchell-Wynne'}, {'name': 'A. Amblard'}, {'name': 'R. Auld'}, {'name': 'M. Baes'}, {'name': 'D. L. Clements'}, {'name': 'A. Dariush'}, {'name': 'G. De Zotti'}, {'name': 'L. Dunne'}, {'name': 'S. Eales'}, {'name': 'R. Hopwood'}, {'name': 'C. Hoyos'}, {'name': 'E. Ibar'}, {'name': 'M. Jarvis'}, {'name': 'S. Maddox'}, {'name': 'M. J. Michalowski'}, {'name': 'E. Pascale'}, {'name': 'D. Scott'}, {'name': 'S. Serjeant'}, {'name': 'M. W. L. Smith'}, {'name': 'E. Valiante'}, {'name': 'P. Van der Werf'}]","15 pages, 12 figures, ApJ submitted",http://arxiv.org/abs/1212.2211v1,"['http://dx.doi.org/10.1088/0004-637X/768/1/58', 'http://arxiv.org/pdf/1212.2211v1']",astro-ph.CO,"['astro-ph.CO', 'astro-ph.GA']",10.1088/0004-637X/768/1/58,
http://arxiv.org/abs/1005.1289v3,2011-09-23T14:50:47Z,2010-05-07T20:00:08Z,"Galaxies in LCDM with Halo Abundance Matching: luminosity-velocity
  relation, baryonic mass-velocity relation, velocity function and clustering","It has long been regarded as difficult for a cosmological model to account
simultaneously for the galaxy luminosity, mass, and velocity distributions. We
revisit this issue using a modern compilation of observational data along with
the best available large-scale cosmological simulation of dark matter. We find
that the standard cosmological model, used in conjunction with halo abundance
matching (HAM) and simple dynamical corrections, fits all basic statistics of
galaxies with circular velocities Vcirc > 80 km/s. Our observational constraint
is the luminosity-velocity relation which allows all types of galaxies to be
included. We have compiled data for a variety of galaxies ranging from dwarf
irregulars to giant ellipticals. The data present a clear monotonic
luminosity-velocity relation from 50 km/s to 500 km/s, with a bend below 80
km/s and a systematic offset between late- and early-type galaxies. For
comparison to theory, we employ our LCDM ""Bolshoi"" simulation of dark matter,
which has unprecedented mass and force resolution. We use halo abundance
matching to assign rank-ordered galaxy luminosities to the dark matter halos.
The resulting predictions for the luminosity-velocity relation are in excellent
agreement with the available data on both early-type and late-type galaxies for
the luminosity range from Mr = -14-22. We also compare our predictions for the
""cold"" baryon mass (i.e., stars and cold gas) of galaxies as a function of
circular velocity with the available observations, again finding a very good
agreement. The predicted circular velocity function is in agreement with the
galaxy velocity function for 80-400 km/s. However, we find that the dark matter
halos with Vcirc < 80 km/s are much more abundant than observed galaxies with
the same Vcirc . We find that the two-point correlation function of galaxies in
our model matches very well the results from the SDSS.","[{'name': 'Sebastian Trujillo-Gomez'}, {'name': 'Anatoly Klypin'}, {'name': 'Joel Primack'}, {'name': 'Aaron J. Romanowsky'}]","40 pages, 18 figures, published in ApJ",http://arxiv.org/abs/1005.1289v3,"['http://dx.doi.org/10.1088/0004-637X/742/1/16', 'http://arxiv.org/pdf/1005.1289v3']",astro-ph.CO,['astro-ph.CO'],10.1088/0004-637X/742/1/16,
http://arxiv.org/abs/2403.05345v1,2024-03-08T14:22:50Z,2024-03-08T14:22:50Z,"An implicit algorithm for simulating the dynamics of small dust grains
  with smoothed particle hydrodynamics","We present an implicit method for solving the diffusion equation for the
evolution of the dust fraction in the terminal velocity approximation using
dust-as-mixture smoothed particle hydrodynamics (SPH). The numerical scheme
involves casting the dust diffusion equation into implicit form, rearranging
into its resolvent cubic equation and solving analytically. This method is
relevant for small grains that are tightly coupled to the gas, such as
sub-micron dust grains in the interstellar medium or millimetre-sized dust
grains in protoplanetary discs. The method avoids problems with the variable
used to evolve the dust fraction becoming negative when evolved explicitly and
is fast and accurate, avoiding the need for dust stopping time limiters and
significantly reducing computational expense. Whilst this method is an
improvement over using the explicit terminal velocity approximation method, as
with any dust-as-mixture method it still fails to give accurate solutions in
the limit of large (weakly coupled) grains.","[{'name': 'Daniel Elsender'}, {'name': 'Matthew R. Bate'}]","14 pages, 11 figures, accepted for publication in MNRAS",http://arxiv.org/abs/2403.05345v1,http://arxiv.org/pdf/2403.05345v1,astro-ph.EP,"['astro-ph.EP', 'astro-ph.IM']",,
http://arxiv.org/abs/1210.0556v2,2012-10-03T16:07:57Z,2012-10-01T20:09:07Z,"The CHARA Array Angular Diameter of HR 8799 Favors Planetary Masses for
  Its Imaged Companions","HR 8799 is an hF0 mA5 gamma Doradus, lambda Bootis, Vega-type star best known
for hosting four directly imaged candidate planetary companions. Using the
CHARA Array interferometer, we measure HR 8799's limb-darkened angular diameter
to be 0.342 +/- 0.008 mas; this is the smallest interferometrically measured
stellar diameter to date, with an error of only 2%. By combining our
measurement with the star's parallax and photometry from the literature, we
greatly improve upon previous estimates of its fundamental parameters,
including stellar radius (1.44 +/- 0.06 R_Sun), effective temperature (7193 +/-
87 K, consistent with F0), luminosity (5.05 +/- 0.29 L_Sun), and the extent of
the habitable zone (1.62 AU to 3.32 AU). These improved stellar properties
permit much more precise comparisons with stellar evolutionary models, from
which a mass and age can be determined, once the metallicity of the star is
known. Considering the observational properties of other lambda Bootis stars
and the indirect evidence for youth of HR 8799, we argue that the internal
abundance, and what we refer to as the effective abundance, is most likely
near-solar. Finally, using the Yonsei-Yale evolutionary models with uniformly
scaled solar-like abundances, we estimate HR 8799's mass and age considering
two possibilities: 1.516 +0.038/-0.024 M_Sun and 33 +7/-13 Myr if the star is
contracting toward the zero age main-sequence or 1.513 +0.023/-0.024 M_Sun and
90 +381/-50 Myr if it is expanding from it. This improved estimate of HR 8799's
age with realistic uncertainties provides the best constraints to date on the
masses of its orbiting companions, and strongly suggests they are indeed
planets. They nevertheless all appear to orbit well outside the habitable zone
of this young star.","[{'name': 'Ellyn K. Baines'}, {'name': 'Russel J. White'}, {'name': 'Daniel Huber'}, {'name': 'Jeremy Jones'}, {'name': 'Tabetha Boyajian'}, {'name': 'Harold A. McAlister'}, {'name': 'Theo A. ten Brummelaar'}, {'name': 'Judit Sturmann'}, {'name': 'Laszlo Sturmann'}, {'name': 'Nils H. Turner'}, {'name': 'P. J. Goldfinger'}, {'name': 'Christopher D. Farrington'}, {'name': 'Adric R. Riedel'}, {'name': 'Michael Ireland'}, {'name': 'Kaspar von Braun'}, {'name': 'Stephen T. Ridgway'}]","Accepted for publication in ApJ; 37 pages, 6 tables, 13 figures",http://arxiv.org/abs/1210.0556v2,"['http://dx.doi.org/10.1088/0004-637X/761/1/57', 'http://arxiv.org/pdf/1210.0556v2']",astro-ph.SR,['astro-ph.SR'],10.1088/0004-637X/761/1/57,
http://arxiv.org/abs/1305.4574v1,2013-05-20T16:41:38Z,2013-05-20T16:41:38Z,"Reverberation and photoionization estimates of the Broad Line Region
  Radius in Low-z Quasars","Black Hole Mass (M_BH) estimation in quasars, especially at high redshift,
involves use of single epoch spectra with s/n and resolution that permit
accurate measurement of the width of a broad line assumed to be a reliable
virial estimator. Coupled with an estimate of the radius of the broad line
region this yields M_BH. The radius of the broad line region (BLR) may be
inferred from an extrapolation of the correlation between source luminosity and
reverberation derived r_BLR measures (the so-called Kaspi relation involving
about 60 low z sources). We are exploring a different method for estimating
r_BLR directly from inferred physical conditions in the BLR of each source. We
report here on a comparison of r_BLR estimates that come from our method and
from reverberation mapping. Our ""photoionization"" method employs diagnostic
line intensity ratios in the rest-frame range 1400-2000 A
(AlIII1860/SiIII]1892, CIV1549/AlIII1860) that enable derivation of the product
of density and ionization parameter with the BLR distance derived from the
definition of the ionization parameter. We find good agreement between our
estimates of the density, ionization parameter and r_BLR and those from
reverberation mapping. We suggest empirical corrections to improve the
agreement between individual photoionization-derived r_BLR values and those
obtained from reverberation mapping. The results in this paper can be exploited
to estimate M_BH for large samples of high-z quasars using an appropriate
virial broadening estimator. We show that the width of the UV intermediate
emission lines are consistent with the width of H beta, therefore providing a
reliable virial broadening estimator that can be measured in large samples of
high-z quasars.","[{'name': 'C. Alenka Negrete'}, {'name': 'Deborah Dultzin'}, {'name': 'Paola Marziani'}, {'name': 'Jack w. Sulentic'}]",Accepted for publication by The Astrophysical Journal,http://arxiv.org/abs/1305.4574v1,"['http://dx.doi.org/10.1088/0004-637X/771/1/31', 'http://arxiv.org/pdf/1305.4574v1']",astro-ph.CO,['astro-ph.CO'],10.1088/0004-637X/771/1/31,
http://arxiv.org/abs/1210.4399v1,2012-10-16T13:38:02Z,2012-10-16T13:38:02Z,"HARPO - A Gaseous TPC for High Angular Resolution Gamma-Ray Astronomy
  and Polarimetry from the MeV to the TeV","We propose a ""thin"" detector as a high-angular-precision telescope and
polarimeter for cosmic gamma-rays above the pair-creation threshold. We have
built a demonstrator based on a gaseous TPC. We are presently characterizing
the detector with charged cosmic rays in the laboratory. Here we present some
of its properties.",{'name': 'Denis Bernard'},"To appear in NIMA Proceedings. Presented at the 12th Pisa Meeting on
  Advanced Detectors, 20-26 May 2012. La Biodola, Isola d'Elba, Italy",http://arxiv.org/abs/1210.4399v1,"['http://dx.doi.org/10.1016/j.nima.2012.10.054', 'http://arxiv.org/pdf/1210.4399v1']",astro-ph.IM,"['astro-ph.IM', 'physics.ins-det']",10.1016/j.nima.2012.10.054,
